f,signal,A,B,gamma,gammadot,K,lnBFmax,Popt
S9/tess2019058134432-s0009-0000000004505828-0139-s_lc_GLST.Robj,sig1,-0.701653967478372,-0.375535896383949,0.184870644181202,-0.0108839416568271,0.795830069519264,26.1476055254134,6.8919797895841
S9/tess2019058134432-s0009-0000000004505828-0139-s_lc_GLST.Robj,sig2,-0.543058060417525,0.198208824303093,-0.0454115540046546,0.002865224379968,0.578099295118113,7.4805578822299,4.47952143028973
S9/tess2019058134432-s0009-0000000004505828-0139-s_lc_GLST.Robj,sig3,-0.281461339011356,0.312927792176865,-0.0369643590638118,0.00170692869196737,0.420885125033842,-1.21731954144668,3.27774486421737
S9/tess2019058134432-s0009-0000000004510637-0139-s_lc_GLST.Robj,sig1,-2.62192001677914,-10.7727022952677,-1.11454443365024,0.0886057050036467,11.0871808552424,1786.97556708445,0.277075300934378
S9/tess2019058134432-s0009-0000000004510637-0139-s_lc_GLST.Robj,sig2,1.84063001847866,7.60461856316418,-1.62466010913733,0.0645221708607214,7.82420234631914,863.382636759892,6.57769802100365
S9/tess2019058134432-s0009-0000000004510637-0139-s_lc_GLST.Robj,sig3,-4.34631195588217,4.07274418587448,-1.18528869203787,-0.032332425277304,5.95631369400728,338.822698209627,14.0307128568508
S9/tess2019058134432-s0009-0000000004510663-0139-s_lc_GLST.Robj,sig1,-3.20570822052577,-11.5836178287609,-0.24898123888133,0.0172450228052518,12.0190168981466,990.870195062982,0.277075308235131
S9/tess2019058134432-s0009-0000000004510663-0139-s_lc_GLST.Robj,sig2,3.04628150655089,2.47715882771001,-0.546410070179891,0.0244220151881381,3.92634013743787,99.3782334302442,6.74510663919523
S9/tess2019058134432-s0009-0000000004510663-0139-s_lc_GLST.Robj,sig3,1.12977049947665,2.68008911286505,-0.0129866092859171,0.000121191350788586,2.90848053704773,47.1572224821733,0.55261944444121
S9/tess2019058134432-s0009-0000000004633373-0139-s_lc_GLST.Robj,sig1,1.58638497981227,-5.69177840878456,0.00117944446525547,-6.7692886754091e-05,5.90871887627767,1883.86006128731,0.180171146654918
S9/tess2019058134432-s0009-0000000004633373-0139-s_lc_GLST.Robj,sig2,0.476207461111628,0.371461156940873,-0.00264910395552152,0.000176692632857966,0.603951104920121,8.43411328919995,0.0900748130656258
S9/tess2019058134432-s0009-0000000004633373-0139-s_lc_GLST.Robj,sig3,-0.111310151306303,-0.564716296163328,0.00288011471308285,-0.000160558212596151,0.575581831659287,6.60717389614597,0.138102637726245
S9/tess2019058134432-s0009-0000000004847760-0139-s_lc_GLST.Robj,sig1,828.025696086726,-42.6671467150847,-16.2814433764627,1.00299858662745,829.124260161716,331897.406914187,0.113403928223855
S9/tess2019058134432-s0009-0000000004847760-0139-s_lc_GLST.Robj,sig2,-23.2284725739105,-685.046282409972,4.15408798028416,-0.232252550489369,685.439983500992,226849.010363464,0.108415703227712
S9/tess2019058134432-s0009-0000000004847760-0139-s_lc_GLST.Robj,sig3,-486.787842284312,67.343558891137,-0.169235806042295,0.00193127869148875,491.424010727946,116603.02139782,0.110293670757809
S9/tess2019058134432-s0009-0000000005096601-0139-s_lc_GLST.Robj,sig1,0.395708676977941,-0.311494198627636,-0.110759113846887,0.00771334346068531,0.503601025430157,-3.17461012407552,0.488963625512347
S9/tess2019058134432-s0009-0000000005096601-0139-s_lc_GLST.Robj,sig2,0.493212092223572,-0.0222025098484577,0.0204119215017554,-0.00310407151290541,0.493711575071037,-3.40792760796541,7.11832686612759
S9/tess2019058134432-s0009-0000000005096601-0139-s_lc_GLST.Robj,sig3,-0.39322301365628,0.207699140550995,0.00226645028493107,-0.000137896319931707,0.444705825748381,-4.9640414027204,0.409112130414414
S9/tess2019058134432-s0009-0000000005165416-0139-s_lc_GLST.Robj,sig1,63.355794402103,-96.7196675547133,-0.74117856297728,0.0658366176193014,115.622881715583,6355.13359593535,0.383447705594595
S9/tess2019058134432-s0009-0000000005165416-0139-s_lc_GLST.Robj,sig2,-49.4662262545295,-88.2657228208935,1.54853884835072,-0.000755630273219835,101.181744227697,4875.72310314011,0.517739220279691
S9/tess2019058134432-s0009-0000000005165416-0139-s_lc_GLST.Robj,sig3,67.8094152078729,63.42660990238,-1.27688430635797,0.0748414962239637,92.8496183866277,4117.01699759588,0.577687876727276
S9/tess2019058134432-s0009-0000000005225987-0139-s_lc_GLST.Robj,sig1,0.376579594234605,0.0374541237543027,-0.0988745317337114,0.00632213681428223,0.37843758029575,0.4386083528995,6.99167209419094
S9/tess2019058134432-s0009-0000000005225987-0139-s_lc_GLST.Robj,sig2,-0.10568813155888,-0.219160033656248,0.00429991312680642,-8.49278145671756e-05,0.24331276477944,-6.57385921290365,0.903227695268939
S9/tess2019058134432-s0009-0000000005225987-0139-s_lc_GLST.Robj,sig3,-0.164995299062754,0.170593087684958,-0.00801604064875083,0.000896870824715001,0.237329834362845,-6.7726209025463,1.5996792987268
S9/tess2019058134432-s0009-0000000005295337-0139-s_lc_GLST.Robj,sig1,196.475498093437,-736.220492810415,-26.9747783088334,2.36177371657574,761.986374802775,22638.1751423438,1.55327451307511
S9/tess2019058134432-s0009-0000000005295337-0139-s_lc_GLST.Robj,sig2,676.369224994236,246.07912436256,-26.8272760215232,1.44034558651476,719.743193067046,20186.7865553319,2.79877699795648
S9/tess2019058134432-s0009-0000000005295337-0139-s_lc_GLST.Robj,sig3,-403.332615086096,384.162569040772,7.35056527000518,-0.198623022244821,557.008148813098,11944.0486223833,3.55991234175234
S9/tess2019058134432-s0009-0000000005471443-0139-s_lc_GLST.Robj,sig1,0.992775239946667,1.52518344874,-0.669177655660827,0.0388252358842528,1.81983164863171,100.900397607764,6.72094260352875
S9/tess2019058134432-s0009-0000000005471443-0139-s_lc_GLST.Robj,sig2,-1.19290387728712,0.28476493763344,-0.0950497414577604,-0.0113577220306115,1.22642192175125,27.9088523089732,12.9651127545737
S9/tess2019058134432-s0009-0000000005471443-0139-s_lc_GLST.Robj,sig3,-0.721528461558679,0.713334191365142,0.00105091733622225,5.5788844277543e-05,1.01461765676032,23.5409008678824,0.423441619984898
S9/tess2019058134432-s0009-0000000005506063-0139-s_lc_GLST.Robj,sig1,-1.15596622747907,9.75346163594,1.96247425216946,-0.195619406788338,9.82172448212765,35.5534706304271,1.65102358102653
S9/tess2019058134432-s0009-0000000005506063-0139-s_lc_GLST.Robj,sig2,5.60805509485844,6.41581308916543,-0.0406361900848793,-0.00365042742135199,8.52132264041646,24.5364837784556,1.02885282711487
S9/tess2019058134432-s0009-0000000005506063-0139-s_lc_GLST.Robj,sig3,-0.833760807193906,8.37271433873151,-0.509774735230711,0.0309033535811524,8.41412517625052,23.1751800800008,2.33885102910164
S9/tess2019058134432-s0009-0000000005508500-0139-s_lc_GLST.Robj,sig1,1.84792269596171,-1.07755692900689,0.440799583089885,-0.028618077236574,2.13914637776407,29.5650136080264,4.44747254309998
S9/tess2019058134432-s0009-0000000005508500-0139-s_lc_GLST.Robj,sig2,-1.48363405011457,0.604283572700072,-0.178733527786882,0.0179286717942725,1.60197647638613,11.798000869224,7.29948931883406
S9/tess2019058134432-s0009-0000000005508500-0139-s_lc_GLST.Robj,sig3,0.570067964197627,0.80024266700268,-0.0106534498285743,0.000188412121206733,0.982530309912111,-2.58894732504872,0.407042480723251
S9/tess2019058134432-s0009-0000000005528758-0139-s_lc_GLST.Robj,sig1,-0.164707034922059,0.291827079208868,-0.216027494333704,0.0174234769832381,0.335099166684126,-3.77970033485224,7.75888812587113
S9/tess2019058134432-s0009-0000000005528758-0139-s_lc_GLST.Robj,sig2,0.16700067769921,-0.273059491244512,0.00160555061074251,-0.000122308496589493,0.320079227865082,-4.20474525428563,0.166913505720768
S9/tess2019058134432-s0009-0000000005528758-0139-s_lc_GLST.Robj,sig3,-0.19728843032011,0.236248149347322,-0.0006006493415242,2.36918686762622e-05,0.30779199601063,-4.7641931273339,0.137481010095511
S9/tess2019058134432-s0009-0000000005531391-0139-s_lc_GLST.Robj,sig1,2.2137638804891,-4.42222593430943,0.357065138080621,-0.0315999735513327,4.94538499336877,153.735691216939,11.0024406353322
S9/tess2019058134432-s0009-0000000005531391-0139-s_lc_GLST.Robj,sig2,-5.12659753170877,1.95596497159053,-0.400231630761731,-0.0233795174423155,5.48705761061533,185.567102499245,6.3483771972364
S9/tess2019058134432-s0009-0000000005531391-0139-s_lc_GLST.Robj,sig3,-3.32931423450674,0.190112869019967,0.0943389476008885,-0.00588609676131896,3.33473779704735,70.996063737228,2.81859885159245
S9/tess2019058134432-s0009-0000000005531392-0139-s_lc_GLST.Robj,sig1,-1.4876475370701,1.64184908869029,0.519953844780831,-0.0494159617000797,2.21557297884404,87.973485873005,10.2195508989153
S9/tess2019058134432-s0009-0000000005531392-0139-s_lc_GLST.Robj,sig2,1.11667275583796,-1.29372672296624,0.0563456680437132,-0.00727870654784162,1.70900171952743,46.2361967341238,5.01279113629243
S9/tess2019058134432-s0009-0000000005531392-0139-s_lc_GLST.Robj,sig3,1.44206027438259,0.271659022850676,-0.0777490075373381,0.00573741175867342,1.46742511210915,33.3055577765345,2.78756297313281
S9/tess2019058134432-s0009-0000000005531501-0139-s_lc_GLST.Robj,sig1,-1.36336695395286,2.30851875897218,0.249572318686638,-0.0208168568613966,2.68104985251247,3.12637630322291,2.88171077864633
S9/tess2019058134432-s0009-0000000005531501-0139-s_lc_GLST.Robj,sig2,-2.31315485764111,-0.684451136817214,0.0173804160089865,-0.000559849326334754,2.41229325624374,0.272217143849897,0.988144924275165
S9/tess2019058134432-s0009-0000000005531501-0139-s_lc_GLST.Robj,sig3,-0.527559881465189,-2.42178614952283,0.107943598111256,-0.00910878477845468,2.4785817683813,1.06073506270303,1.43983420367724
S9/tess2019058134432-s0009-0000000005595193-0139-s_lc_GLST.Robj,sig1,0.137067541060707,0.137491192426194,0.0525326385650772,-0.00510110478745632,0.19414257340214,-8.54799749708099,0.0687561217027599
S9/tess2019058134432-s0009-0000000005595193-0139-s_lc_GLST.Robj,sig2,0.169002250652008,-0.0236549538919657,0.000657524533203328,-4.13960588070349e-05,0.17064969255488,-9.19421934788631,0.141220905750319
S9/tess2019058134432-s0009-0000000005595193-0139-s_lc_GLST.Robj,sig3,0.00577289374026916,-0.167595093890253,0.00348826582809345,-0.000332678010061936,0.167694489468853,-9.28855421489562,0.924632775584679
S9/tess2019058134432-s0009-0000000005597639-0139-s_lc_GLST.Robj,sig1,-0.417621842473794,0.168489184119791,-0.134819852067609,0.0117163310338961,0.450329444381065,-0.0423981597738852,3.80071751309021
S9/tess2019058134432-s0009-0000000005597639-0139-s_lc_GLST.Robj,sig2,-0.320612044087796,0.0653439573514305,0.00369699913208741,0.000141801896757617,0.327203171709108,-5.21450310202971,2.70646506445656
S9/tess2019058134432-s0009-0000000005597639-0139-s_lc_GLST.Robj,sig3,-0.267696470183879,-0.141714551708033,0.00948018062792333,-0.00114005151080094,0.302893404211312,-6.10882049878689,1.89201666104145
S9/tess2019058134432-s0009-0000000005622763-0139-s_lc_GLST.Robj,sig1,20.9284849199571,-28.2105992887908,-0.0450995252295643,0.00149322565662514,35.1260500665474,951.076382279967,8.73486647429189
S9/tess2019058134432-s0009-0000000005622763-0139-s_lc_GLST.Robj,sig2,10.0651368898398,10.6202324125727,-1.98845704538203,0.138047154024232,14.632030518977,177.650941669919,3.51071443489979
S9/tess2019058134432-s0009-0000000005622763-0139-s_lc_GLST.Robj,sig3,9.33215608451563,4.48149924387897,0.415174004917982,-0.000402958167466202,10.3524380055449,83.648214695839,5.80095626669962
S9/tess2019058134432-s0009-0000000005623719-0139-s_lc_GLST.Robj,sig1,-0.775699607506545,-0.259694557111367,-0.0278805863057562,0.00166813788841754,0.818016591567113,44.4745329570165,0.204153699292975
S9/tess2019058134432-s0009-0000000005623719-0139-s_lc_GLST.Robj,sig2,0.221774278001656,0.186970646329859,0.000395070352875575,-2.79207981060375e-05,0.290072151321289,-4.34742239112365,0.102112874143777
S9/tess2019058134432-s0009-0000000005623719-0139-s_lc_GLST.Robj,sig3,-0.115474309339474,-0.165246099604284,0.00126052840212866,-1.29304682387152e-05,0.201595112916602,-7.95394457268475,0.392687893397649
S9/tess2019058134432-s0009-0000000005704218-0139-s_lc_GLST.Robj,sig1,-91.1200703541611,24.9714954688118,-3.7713966974118,-0.479104104886939,94.4798539758406,57763.1175881519,6.74511108196392
S9/tess2019058134432-s0009-0000000005704218-0139-s_lc_GLST.Robj,sig2,17.5321838765022,67.7672418296121,-3.16416055642197,0.00519886329241727,69.9984038151772,30687.9786701158,9.94008596295172
S9/tess2019058134432-s0009-0000000005704218-0139-s_lc_GLST.Robj,sig3,24.5745795704366,-9.56274523627414,2.40667527655416,0.0826174722439866,26.3696048039709,4019.36902009643,6.27774584950462
S9/tess2019058134432-s0009-0000000005901154-0139-s_lc_GLST.Robj,sig1,6.58235117168469,-3.35400644367889,-0.74482853943591,0.0501808362376153,7.3876049008876,988.059774759018,5.2839490062233
S9/tess2019058134432-s0009-0000000005901154-0139-s_lc_GLST.Robj,sig2,0.151145559952753,5.99680354345848,-1.34568833894376,0.0624287119440241,5.99870800415636,631.653683153286,6.46067190427441
S9/tess2019058134432-s0009-0000000005901154-0139-s_lc_GLST.Robj,sig3,-3.6902380791135,3.55674662704273,0.210239761944695,-0.026181367186824,5.12526132499789,422.018781488734,9.11942632264852
